"","Agrupacion","Cargo","Codigo","Distrito","Establecimiento","Fecha","IdCargo","IdCircuito","IdDistrito","IdSeccion","Mesa","Seccion","electores","envio","idAgrupacion","idAgrupacionInt","tipoVoto","votos"
"4976","FRENTE DE TODOS","CONCEJALES",6253,"Buenos Aires","ESCUELA EP N°66","14-11-2021 20:20",7,"262",2,62,"00241X","Lanús",353,23,507,44,"positivo",116
"4977","JUNTOS","CONCEJALES",6253,"Buenos Aires","ESCUELA EP N°66","14-11-2021 20:20",7,"262",2,62,"00241X","Lanús",353,23,506,43,"positivo",71
"4978","FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD","CONCEJALES",6253,"Buenos Aires","ESCUELA EP N°66","14-11-2021 20:20",7,"262",2,62,"00241X","Lanús",353,23,504,41,"positivo",22
"4979","AVANZA LIBERTAD","CONCEJALES",6253,"Buenos Aires","ESCUELA EP N°66","14-11-2021 20:20",7,"262",2,62,"00241X","Lanús",353,23,503,40,"positivo",13
"4980","FRENTE VAMOS CON VOS","CONCEJALES",6253,"Buenos Aires","ESCUELA EP N°66","14-11-2021 20:20",7,"262",2,62,"00241X","Lanús",353,23,508,45,"positivo",12
"4981",NA,"CONCEJALES",6255,"Buenos Aires","ESCUELA EP N°46/ES N°40","14-11-2021 20:20",7,"262",2,62,"00264X","Lanús",352,23,NA,NA,"blancos",19
"4982",NA,"CONCEJALES",6255,"Buenos Aires","ESCUELA EP N°46/ES N°40","14-11-2021 20:20",7,"262",2,62,"00264X","Lanús",352,23,NA,NA,"nulos",0
"4983",NA,"CONCEJALES",6255,"Buenos Aires","ESCUELA EP N°46/ES N°40","14-11-2021 20:20",7,"262",2,62,"00264X","Lanús",352,23,NA,NA,"recurridos",0
"4984",NA,"CONCEJALES",6255,"Buenos Aires","ESCUELA EP N°46/ES N°40","14-11-2021 20:20",7,"262",2,62,"00264X","Lanús",352,23,NA,NA,"comando",0
"4985",NA,"CONCEJALES",6255,"Buenos Aires","ESCUELA EP N°46/ES N°40","14-11-2021 20:20",7,"262",2,62,"00264X","Lanús",352,23,NA,NA,"impugnados",0
"4986","FRENTE DE TODOS","CONCEJALES",6255,"Buenos Aires","ESCUELA EP N°46/ES N°40","14-11-2021 20:20",7,"262",2,62,"00264X","Lanús",352,23,507,44,"positivo",106
"4987","JUNTOS","CONCEJALES",6255,"Buenos Aires","ESCUELA EP N°46/ES N°40","14-11-2021 20:20",7,"262",2,62,"00264X","Lanús",352,23,506,43,"positivo",70
"4988","FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD","CONCEJALES",6255,"Buenos Aires","ESCUELA EP N°46/ES N°40","14-11-2021 20:20",7,"262",2,62,"00264X","Lanús",352,23,504,41,"positivo",18
"4989","AVANZA LIBERTAD","CONCEJALES",6255,"Buenos Aires","ESCUELA EP N°46/ES N°40","14-11-2021 20:20",7,"262",2,62,"00264X","Lanús",352,23,503,40,"positivo",16
"4990","FRENTE VAMOS CON VOS","CONCEJALES",6255,"Buenos Aires","ESCUELA EP N°46/ES N°40","14-11-2021 20:20",7,"262",2,62,"00264X","Lanús",352,23,508,45,"positivo",9
"4991",NA,"CONCEJALES",6256,"Buenos Aires","ESCUELA EP N°63/ES N°42","14-11-2021 20:20",7,"262",2,62,"00272X","Lanús",349,23,NA,NA,"blancos",6
"4992",NA,"CONCEJALES",6256,"Buenos Aires","ESCUELA EP N°63/ES N°42","14-11-2021 20:20",7,"262",2,62,"00272X","Lanús",349,23,NA,NA,"nulos",2
"4993",NA,"CONCEJALES",6256,"Buenos Aires","ESCUELA EP N°63/ES N°42","14-11-2021 20:20",7,"262",2,62,"00272X","Lanús",349,23,NA,NA,"recurridos",0
"4994",NA,"CONCEJALES",6256,"Buenos Aires","ESCUELA EP N°63/ES N°42","14-11-2021 20:20",7,"262",2,62,"00272X","Lanús",349,23,NA,NA,"comando",0
"4995",NA,"CONCEJALES",6256,"Buenos Aires","ESCUELA EP N°63/ES N°42","14-11-2021 20:20",7,"262",2,62,"00272X","Lanús",349,23,NA,NA,"impugnados",0
"4996","JUNTOS","CONCEJALES",6256,"Buenos Aires","ESCUELA EP N°63/ES N°42","14-11-2021 20:20",7,"262",2,62,"00272X","Lanús",349,23,506,43,"positivo",106
"4997","FRENTE DE TODOS","CONCEJALES",6256,"Buenos Aires","ESCUELA EP N°63/ES N°42","14-11-2021 20:20",7,"262",2,62,"00272X","Lanús",349,23,507,44,"positivo",104
"4998","FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD","CONCEJALES",6256,"Buenos Aires","ESCUELA EP N°63/ES N°42","14-11-2021 20:20",7,"262",2,62,"00272X","Lanús",349,23,504,41,"positivo",18
"4999","AVANZA LIBERTAD","CONCEJALES",6256,"Buenos Aires","ESCUELA EP N°63/ES N°42","14-11-2021 20:20",7,"262",2,62,"00272X","Lanús",349,23,503,40,"positivo",17
"5000","FRENTE VAMOS CON VOS","CONCEJALES",6256,"Buenos Aires","ESCUELA EP N°63/ES N°42","14-11-2021 20:20",7,"262",2,62,"00272X","Lanús",349,23,508,45,"positivo",9
"5001",NA,"CONCEJALES",6261,"Buenos Aires","SOC.DE FOMENTO SANTA MARIA","14-11-2021 20:20",7,"262",2,62,"00319X","Lanús",351,23,NA,NA,"blancos",22
"5002",NA,"CONCEJALES",6261,"Buenos Aires","SOC.DE FOMENTO SANTA MARIA","14-11-2021 20:20",7,"262",2,62,"00319X","Lanús",351,23,NA,NA,"nulos",5
"5003",NA,"CONCEJALES",6261,"Buenos Aires","SOC.DE FOMENTO SANTA MARIA","14-11-2021 20:20",7,"262",2,62,"00319X","Lanús",351,23,NA,NA,"recurridos",0
"5004",NA,"CONCEJALES",6261,"Buenos Aires","SOC.DE FOMENTO SANTA MARIA","14-11-2021 20:20",7,"262",2,62,"00319X","Lanús",351,23,NA,NA,"comando",0
"5005",NA,"CONCEJALES",6261,"Buenos Aires","SOC.DE FOMENTO SANTA MARIA","14-11-2021 20:20",7,"262",2,62,"00319X","Lanús",351,23,NA,NA,"impugnados",0
"5006","FRENTE DE TODOS","CONCEJALES",6261,"Buenos Aires","SOC.DE FOMENTO SANTA MARIA","14-11-2021 20:20",7,"262",2,62,"00319X","Lanús",351,23,507,44,"positivo",136
"5007","JUNTOS","CONCEJALES",6261,"Buenos Aires","SOC.DE FOMENTO SANTA MARIA","14-11-2021 20:20",7,"262",2,62,"00319X","Lanús",351,23,506,43,"positivo",68
"5008","FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD","CONCEJALES",6261,"Buenos Aires","SOC.DE FOMENTO SANTA MARIA","14-11-2021 20:20",7,"262",2,62,"00319X","Lanús",351,23,504,41,"positivo",15
"5009","AVANZA LIBERTAD","CONCEJALES",6261,"Buenos Aires","SOC.DE FOMENTO SANTA MARIA","14-11-2021 20:20",7,"262",2,62,"00319X","Lanús",351,23,503,40,"positivo",10
"5010","FRENTE VAMOS CON VOS","CONCEJALES",6261,"Buenos Aires","SOC.DE FOMENTO SANTA MARIA","14-11-2021 20:20",7,"262",2,62,"00319X","Lanús",351,23,508,45,"positivo",6
"5011",NA,"CONCEJALES",6265,"Buenos Aires","ESCUELA EP N°39/ES N°37","14-11-2021 20:20",7,"262",2,62,"00334X","Lanús",351,23,NA,NA,"blancos",12
"5012",NA,"CONCEJALES",6265,"Buenos Aires","ESCUELA EP N°39/ES N°37","14-11-2021 20:20",7,"262",2,62,"00334X","Lanús",351,23,NA,NA,"nulos",0
"5013",NA,"CONCEJALES",6265,"Buenos Aires","ESCUELA EP N°39/ES N°37","14-11-2021 20:20",7,"262",2,62,"00334X","Lanús",351,23,NA,NA,"recurridos",0
"5014",NA,"CONCEJALES",6265,"Buenos Aires","ESCUELA EP N°39/ES N°37","14-11-2021 20:20",7,"262",2,62,"00334X","Lanús",351,23,NA,NA,"comando",0
"5015",NA,"CONCEJALES",6265,"Buenos Aires","ESCUELA EP N°39/ES N°37","14-11-2021 20:20",7,"262",2,62,"00334X","Lanús",351,23,NA,NA,"impugnados",0
"5016","FRENTE DE TODOS","CONCEJALES",6265,"Buenos Aires","ESCUELA EP N°39/ES N°37","14-11-2021 20:20",7,"262",2,62,"00334X","Lanús",351,23,507,44,"positivo",120
"5017","JUNTOS","CONCEJALES",6265,"Buenos Aires","ESCUELA EP N°39/ES N°37","14-11-2021 20:20",7,"262",2,62,"00334X","Lanús",351,23,506,43,"positivo",63
"5018","FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD","CONCEJALES",6265,"Buenos Aires","ESCUELA EP N°39/ES N°37","14-11-2021 20:20",7,"262",2,62,"00334X","Lanús",351,23,504,41,"positivo",20
"5019","AVANZA LIBERTAD","CONCEJALES",6265,"Buenos Aires","ESCUELA EP N°39/ES N°37","14-11-2021 20:20",7,"262",2,62,"00334X","Lanús",351,23,503,40,"positivo",10
"5020","FRENTE VAMOS CON VOS","CONCEJALES",6265,"Buenos Aires","ESCUELA EP N°39/ES N°37","14-11-2021 20:20",7,"262",2,62,"00334X","Lanús",351,23,508,45,"positivo",10
"5021",NA,"CONCEJALES",6249,"Buenos Aires","JARDIN DE INFANTES N°920","14-11-2021 20:20",7,"262",2,62,"00347X","Lanús",351,23,NA,NA,"blancos",8
"5022",NA,"CONCEJALES",6249,"Buenos Aires","JARDIN DE INFANTES N°920","14-11-2021 20:20",7,"262",2,62,"00347X","Lanús",351,23,NA,NA,"nulos",0
"5023",NA,"CONCEJALES",6249,"Buenos Aires","JARDIN DE INFANTES N°920","14-11-2021 20:20",7,"262",2,62,"00347X","Lanús",351,23,NA,NA,"recurridos",0
"5024",NA,"CONCEJALES",6249,"Buenos Aires","JARDIN DE INFANTES N°920","14-11-2021 20:20",7,"262",2,62,"00347X","Lanús",351,23,NA,NA,"comando",0
"5025",NA,"CONCEJALES",6249,"Buenos Aires","JARDIN DE INFANTES N°920","14-11-2021 20:20",7,"262",2,62,"00347X","Lanús",351,23,NA,NA,"impugnados",1
"5026","FRENTE DE TODOS","CONCEJALES",6249,"Buenos Aires","JARDIN DE INFANTES N°920","14-11-2021 20:20",7,"262",2,62,"00347X","Lanús",351,23,507,44,"positivo",122
"5027","JUNTOS","CONCEJALES",6249,"Buenos Aires","JARDIN DE INFANTES N°920","14-11-2021 20:20",7,"262",2,62,"00347X","Lanús",351,23,506,43,"positivo",77
"5028","AVANZA LIBERTAD","CONCEJALES",6249,"Buenos Aires","JARDIN DE INFANTES N°920","14-11-2021 20:20",7,"262",2,62,"00347X","Lanús",351,23,503,40,"positivo",20
"5029","FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD","CONCEJALES",6249,"Buenos Aires","JARDIN DE INFANTES N°920","14-11-2021 20:20",7,"262",2,62,"00347X","Lanús",351,23,504,41,"positivo",12
"5030","FRENTE VAMOS CON VOS","CONCEJALES",6249,"Buenos Aires","JARDIN DE INFANTES N°920","14-11-2021 20:20",7,"262",2,62,"00347X","Lanús",351,23,508,45,"positivo",8
"5031",NA,"CONCEJALES",6249,"Buenos Aires","JARDIN DE INFANTES N°920","14-11-2021 20:20",7,"262",2,62,"00349X","Lanús",356,23,NA,NA,"blancos",12
"5032",NA,"CONCEJALES",6249,"Buenos Aires","JARDIN DE INFANTES N°920","14-11-2021 20:20",7,"262",2,62,"00349X","Lanús",356,23,NA,NA,"nulos",3
"5033",NA,"CONCEJALES",6249,"Buenos Aires","JARDIN DE INFANTES N°920","14-11-2021 20:20",7,"262",2,62,"00349X","Lanús",356,23,NA,NA,"recurridos",0
"5034",NA,"CONCEJALES",6249,"Buenos Aires","JARDIN DE INFANTES N°920","14-11-2021 20:20",7,"262",2,62,"00349X","Lanús",356,23,NA,NA,"comando",0
"5035",NA,"CONCEJALES",6249,"Buenos Aires","JARDIN DE INFANTES N°920","14-11-2021 20:20",7,"262",2,62,"00349X","Lanús",356,23,NA,NA,"impugnados",0
"5036","FRENTE DE TODOS","CONCEJALES",6249,"Buenos Aires","JARDIN DE INFANTES N°920","14-11-2021 20:20",7,"262",2,62,"00349X","Lanús",356,23,507,44,"positivo",134
"5037","JUNTOS","CONCEJALES",6249,"Buenos Aires","JARDIN DE INFANTES N°920","14-11-2021 20:20",7,"262",2,62,"00349X","Lanús",356,23,506,43,"positivo",64
"5038","FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD","CONCEJALES",6249,"Buenos Aires","JARDIN DE INFANTES N°920","14-11-2021 20:20",7,"262",2,62,"00349X","Lanús",356,23,504,41,"positivo",12
"5039","AVANZA LIBERTAD","CONCEJALES",6249,"Buenos Aires","JARDIN DE INFANTES N°920","14-11-2021 20:20",7,"262",2,62,"00349X","Lanús",356,23,503,40,"positivo",9
"5040","FRENTE VAMOS CON VOS","CONCEJALES",6249,"Buenos Aires","JARDIN DE INFANTES N°920","14-11-2021 20:20",7,"262",2,62,"00349X","Lanús",356,23,508,45,"positivo",6
"5041",NA,"CONCEJALES",6268,"Buenos Aires","ESCUELA EDUC.ESPECIAL N°508","14-11-2021 20:20",7,"262",2,62,"00357X","Lanús",352,23,NA,NA,"blancos",15
"5042",NA,"CONCEJALES",6268,"Buenos Aires","ESCUELA EDUC.ESPECIAL N°508","14-11-2021 20:20",7,"262",2,62,"00357X","Lanús",352,23,NA,NA,"nulos",3
"5043",NA,"CONCEJALES",6268,"Buenos Aires","ESCUELA EDUC.ESPECIAL N°508","14-11-2021 20:20",7,"262",2,62,"00357X","Lanús",352,23,NA,NA,"recurridos",0
"5044",NA,"CONCEJALES",6268,"Buenos Aires","ESCUELA EDUC.ESPECIAL N°508","14-11-2021 20:20",7,"262",2,62,"00357X","Lanús",352,23,NA,NA,"comando",0
"5045",NA,"CONCEJALES",6268,"Buenos Aires","ESCUELA EDUC.ESPECIAL N°508","14-11-2021 20:20",7,"262",2,62,"00357X","Lanús",352,23,NA,NA,"impugnados",0
"5046","FRENTE DE TODOS","CONCEJALES",6268,"Buenos Aires","ESCUELA EDUC.ESPECIAL N°508","14-11-2021 20:20",7,"262",2,62,"00357X","Lanús",352,23,507,44,"positivo",139
"5047","JUNTOS","CONCEJALES",6268,"Buenos Aires","ESCUELA EDUC.ESPECIAL N°508","14-11-2021 20:20",7,"262",2,62,"00357X","Lanús",352,23,506,43,"positivo",63
"5048","FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD","CONCEJALES",6268,"Buenos Aires","ESCUELA EDUC.ESPECIAL N°508","14-11-2021 20:20",7,"262",2,62,"00357X","Lanús",352,23,504,41,"positivo",21
"5049","AVANZA LIBERTAD","CONCEJALES",6268,"Buenos Aires","ESCUELA EDUC.ESPECIAL N°508","14-11-2021 20:20",7,"262",2,62,"00357X","Lanús",352,23,503,40,"positivo",14
"5050","FRENTE VAMOS CON VOS","CONCEJALES",6268,"Buenos Aires","ESCUELA EDUC.ESPECIAL N°508","14-11-2021 20:20",7,"262",2,62,"00357X","Lanús",352,23,508,45,"positivo",9
"5051",NA,"CONCEJALES",6289,"Buenos Aires","ESCUELA EP N°44","14-11-2021 20:20",7,"265",2,62,"00481X","Lanús",352,23,NA,NA,"blancos",8
"5052",NA,"CONCEJALES",6289,"Buenos Aires","ESCUELA EP N°44","14-11-2021 20:20",7,"265",2,62,"00481X","Lanús",352,23,NA,NA,"nulos",6
"5053",NA,"CONCEJALES",6289,"Buenos Aires","ESCUELA EP N°44","14-11-2021 20:20",7,"265",2,62,"00481X","Lanús",352,23,NA,NA,"recurridos",0
"5054",NA,"CONCEJALES",6289,"Buenos Aires","ESCUELA EP N°44","14-11-2021 20:20",7,"265",2,62,"00481X","Lanús",352,23,NA,NA,"comando",0
"5055",NA,"CONCEJALES",6289,"Buenos Aires","ESCUELA EP N°44","14-11-2021 20:20",7,"265",2,62,"00481X","Lanús",352,23,NA,NA,"impugnados",0
"5056","FRENTE DE TODOS","CONCEJALES",6289,"Buenos Aires","ESCUELA EP N°44","14-11-2021 20:20",7,"265",2,62,"00481X","Lanús",352,23,507,44,"positivo",108
"5057","JUNTOS","CONCEJALES",6289,"Buenos Aires","ESCUELA EP N°44","14-11-2021 20:20",7,"265",2,62,"00481X","Lanús",352,23,506,43,"positivo",91
"5058","FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD","CONCEJALES",6289,"Buenos Aires","ESCUELA EP N°44","14-11-2021 20:20",7,"265",2,62,"00481X","Lanús",352,23,504,41,"positivo",22
"5059","AVANZA LIBERTAD","CONCEJALES",6289,"Buenos Aires","ESCUELA EP N°44","14-11-2021 20:20",7,"265",2,62,"00481X","Lanús",352,23,503,40,"positivo",16
"5060","FRENTE VAMOS CON VOS","CONCEJALES",6289,"Buenos Aires","ESCUELA EP N°44","14-11-2021 20:20",7,"265",2,62,"00481X","Lanús",352,23,508,45,"positivo",5
"5061",NA,"CONCEJALES",6290,"Buenos Aires","ESCUELA EP N°45","14-11-2021 20:20",7,"265",2,62,"00489X","Lanús",352,23,NA,NA,"blancos",12
"5062",NA,"CONCEJALES",6290,"Buenos Aires","ESCUELA EP N°45","14-11-2021 20:20",7,"265",2,62,"00489X","Lanús",352,23,NA,NA,"nulos",2
"5063",NA,"CONCEJALES",6290,"Buenos Aires","ESCUELA EP N°45","14-11-2021 20:20",7,"265",2,62,"00489X","Lanús",352,23,NA,NA,"recurridos",0
"5064",NA,"CONCEJALES",6290,"Buenos Aires","ESCUELA EP N°45","14-11-2021 20:20",7,"265",2,62,"00489X","Lanús",352,23,NA,NA,"comando",0
"5065",NA,"CONCEJALES",6290,"Buenos Aires","ESCUELA EP N°45","14-11-2021 20:20",7,"265",2,62,"00489X","Lanús",352,23,NA,NA,"impugnados",0
"5066","JUNTOS","CONCEJALES",6290,"Buenos Aires","ESCUELA EP N°45","14-11-2021 20:20",7,"265",2,62,"00489X","Lanús",352,23,506,43,"positivo",111
"5067","FRENTE DE TODOS","CONCEJALES",6290,"Buenos Aires","ESCUELA EP N°45","14-11-2021 20:20",7,"265",2,62,"00489X","Lanús",352,23,507,44,"positivo",93
"5068","FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD","CONCEJALES",6290,"Buenos Aires","ESCUELA EP N°45","14-11-2021 20:20",7,"265",2,62,"00489X","Lanús",352,23,504,41,"positivo",26
"5069","AVANZA LIBERTAD","CONCEJALES",6290,"Buenos Aires","ESCUELA EP N°45","14-11-2021 20:20",7,"265",2,62,"00489X","Lanús",352,23,503,40,"positivo",13
"5070","FRENTE VAMOS CON VOS","CONCEJALES",6290,"Buenos Aires","ESCUELA EP N°45","14-11-2021 20:20",7,"265",2,62,"00489X","Lanús",352,23,508,45,"positivo",5
"5071",NA,"CONCEJALES",6291,"Buenos Aires","ESCUELA ES N°39/EP N°40","14-11-2021 20:20",7,"265",2,62,"00499X","Lanús",353,23,NA,NA,"blancos",10
"5072",NA,"CONCEJALES",6291,"Buenos Aires","ESCUELA ES N°39/EP N°40","14-11-2021 20:20",7,"265",2,62,"00499X","Lanús",353,23,NA,NA,"nulos",1
"5073",NA,"CONCEJALES",6291,"Buenos Aires","ESCUELA ES N°39/EP N°40","14-11-2021 20:20",7,"265",2,62,"00499X","Lanús",353,23,NA,NA,"recurridos",0
"5074",NA,"CONCEJALES",6291,"Buenos Aires","ESCUELA ES N°39/EP N°40","14-11-2021 20:20",7,"265",2,62,"00499X","Lanús",353,23,NA,NA,"comando",1
"5075",NA,"CONCEJALES",6291,"Buenos Aires","ESCUELA ES N°39/EP N°40","14-11-2021 20:20",7,"265",2,62,"00499X","Lanús",353,23,NA,NA,"impugnados",0
"5076","FRENTE DE TODOS","CONCEJALES",6291,"Buenos Aires","ESCUELA ES N°39/EP N°40","14-11-2021 20:20",7,"265",2,62,"00499X","Lanús",353,23,507,44,"positivo",107
"5077","JUNTOS","CONCEJALES",6291,"Buenos Aires","ESCUELA ES N°39/EP N°40","14-11-2021 20:20",7,"265",2,62,"00499X","Lanús",353,23,506,43,"positivo",94
"5078","FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD","CONCEJALES",6291,"Buenos Aires","ESCUELA ES N°39/EP N°40","14-11-2021 20:20",7,"265",2,62,"00499X","Lanús",353,23,504,41,"positivo",23
"5079","AVANZA LIBERTAD","CONCEJALES",6291,"Buenos Aires","ESCUELA ES N°39/EP N°40","14-11-2021 20:20",7,"265",2,62,"00499X","Lanús",353,23,503,40,"positivo",14
"5080","FRENTE VAMOS CON VOS","CONCEJALES",6291,"Buenos Aires","ESCUELA ES N°39/EP N°40","14-11-2021 20:20",7,"265",2,62,"00499X","Lanús",353,23,508,45,"positivo",6
"5081",NA,"CONCEJALES",6293,"Buenos Aires","ESCUELA EP N°74","14-11-2021 20:20",7,"265",2,62,"00524X","Lanús",352,23,NA,NA,"blancos",15
"5082",NA,"CONCEJALES",6293,"Buenos Aires","ESCUELA EP N°74","14-11-2021 20:20",7,"265",2,62,"00524X","Lanús",352,23,NA,NA,"nulos",0
"5083",NA,"CONCEJALES",6293,"Buenos Aires","ESCUELA EP N°74","14-11-2021 20:20",7,"265",2,62,"00524X","Lanús",352,23,NA,NA,"recurridos",0
"5084",NA,"CONCEJALES",6293,"Buenos Aires","ESCUELA EP N°74","14-11-2021 20:20",7,"265",2,62,"00524X","Lanús",352,23,NA,NA,"comando",0
"5085",NA,"CONCEJALES",6293,"Buenos Aires","ESCUELA EP N°74","14-11-2021 20:20",7,"265",2,62,"00524X","Lanús",352,23,NA,NA,"impugnados",0
"5086","FRENTE DE TODOS","CONCEJALES",6293,"Buenos Aires","ESCUELA EP N°74","14-11-2021 20:20",7,"265",2,62,"00524X","Lanús",352,23,507,44,"positivo",122
"5087","JUNTOS","CONCEJALES",6293,"Buenos Aires","ESCUELA EP N°74","14-11-2021 20:20",7,"265",2,62,"00524X","Lanús",352,23,506,43,"positivo",77
"5088","FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD","CONCEJALES",6293,"Buenos Aires","ESCUELA EP N°74","14-11-2021 20:20",7,"265",2,62,"00524X","Lanús",352,23,504,41,"positivo",21
"5089","AVANZA LIBERTAD","CONCEJALES",6293,"Buenos Aires","ESCUELA EP N°74","14-11-2021 20:20",7,"265",2,62,"00524X","Lanús",352,23,503,40,"positivo",12
"5090","FRENTE VAMOS CON VOS","CONCEJALES",6293,"Buenos Aires","ESCUELA EP N°74","14-11-2021 20:20",7,"265",2,62,"00524X","Lanús",352,23,508,45,"positivo",5
"5091",NA,"CONCEJALES",14705,"Buenos Aires","ESCUELA ES N°27","14-11-2021 20:20",7,"265",2,62,"00542X","Lanús",353,23,NA,NA,"blancos",4
"5092",NA,"CONCEJALES",14705,"Buenos Aires","ESCUELA ES N°27","14-11-2021 20:20",7,"265",2,62,"00542X","Lanús",353,23,NA,NA,"nulos",2
"5093",NA,"CONCEJALES",14705,"Buenos Aires","ESCUELA ES N°27","14-11-2021 20:20",7,"265",2,62,"00542X","Lanús",353,23,NA,NA,"recurridos",0
"5094",NA,"CONCEJALES",14705,"Buenos Aires","ESCUELA ES N°27","14-11-2021 20:20",7,"265",2,62,"00542X","Lanús",353,23,NA,NA,"comando",0
"5095",NA,"CONCEJALES",14705,"Buenos Aires","ESCUELA ES N°27","14-11-2021 20:20",7,"265",2,62,"00542X","Lanús",353,23,NA,NA,"impugnados",2
"5096","FRENTE DE TODOS","CONCEJALES",14705,"Buenos Aires","ESCUELA ES N°27","14-11-2021 20:20",7,"265",2,62,"00542X","Lanús",353,23,507,44,"positivo",109
"5097","JUNTOS","CONCEJALES",14705,"Buenos Aires","ESCUELA ES N°27","14-11-2021 20:20",7,"265",2,62,"00542X","Lanús",353,23,506,43,"positivo",88
"5098","AVANZA LIBERTAD","CONCEJALES",14705,"Buenos Aires","ESCUELA ES N°27","14-11-2021 20:20",7,"265",2,62,"00542X","Lanús",353,23,503,40,"positivo",24
"5099","FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD","CONCEJALES",14705,"Buenos Aires","ESCUELA ES N°27","14-11-2021 20:20",7,"265",2,62,"00542X","Lanús",353,23,504,41,"positivo",18
"5100","FRENTE VAMOS CON VOS","CONCEJALES",14705,"Buenos Aires","ESCUELA ES N°27","14-11-2021 20:20",7,"265",2,62,"00542X","Lanús",353,23,508,45,"positivo",7
"5101",NA,"CONCEJALES",6301,"Buenos Aires","ESCUELA EP N°8/ESB N°29","14-11-2021 20:20",7,"271",2,62,"00552X","Lanús",349,23,NA,NA,"blancos",44
"5102",NA,"CONCEJALES",6301,"Buenos Aires","ESCUELA EP N°8/ESB N°29","14-11-2021 20:20",7,"271",2,62,"00552X","Lanús",349,23,NA,NA,"nulos",4
"5103",NA,"CONCEJALES",6301,"Buenos Aires","ESCUELA EP N°8/ESB N°29","14-11-2021 20:20",7,"271",2,62,"00552X","Lanús",349,23,NA,NA,"recurridos",0
"5104",NA,"CONCEJALES",6301,"Buenos Aires","ESCUELA EP N°8/ESB N°29","14-11-2021 20:20",7,"271",2,62,"00552X","Lanús",349,23,NA,NA,"comando",0
"5105",NA,"CONCEJALES",6301,"Buenos Aires","ESCUELA EP N°8/ESB N°29","14-11-2021 20:20",7,"271",2,62,"00552X","Lanús",349,23,NA,NA,"impugnados",0
"5106","JUNTOS","CONCEJALES",6301,"Buenos Aires","ESCUELA EP N°8/ESB N°29","14-11-2021 20:20",7,"271",2,62,"00552X","Lanús",349,23,506,43,"positivo",116
"5107","FRENTE DE TODOS","CONCEJALES",6301,"Buenos Aires","ESCUELA EP N°8/ESB N°29","14-11-2021 20:20",7,"271",2,62,"00552X","Lanús",349,23,507,44,"positivo",76
"5108","FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD","CONCEJALES",6301,"Buenos Aires","ESCUELA EP N°8/ESB N°29","14-11-2021 20:20",7,"271",2,62,"00552X","Lanús",349,23,504,41,"positivo",23
"5109","AVANZA LIBERTAD","CONCEJALES",6301,"Buenos Aires","ESCUELA EP N°8/ESB N°29","14-11-2021 20:20",7,"271",2,62,"00552X","Lanús",349,23,503,40,"positivo",16
"5110","FRENTE VAMOS CON VOS","CONCEJALES",6301,"Buenos Aires","ESCUELA EP N°8/ESB N°29","14-11-2021 20:20",7,"271",2,62,"00552X","Lanús",349,23,508,45,"positivo",10
"5111",NA,"CONCEJALES",6302,"Buenos Aires","ESCUELA EP N°21","14-11-2021 20:20",7,"271",2,62,"00561X","Lanús",349,23,NA,NA,"blancos",20
"5112",NA,"CONCEJALES",6302,"Buenos Aires","ESCUELA EP N°21","14-11-2021 20:20",7,"271",2,62,"00561X","Lanús",349,23,NA,NA,"nulos",9
"5113",NA,"CONCEJALES",6302,"Buenos Aires","ESCUELA EP N°21","14-11-2021 20:20",7,"271",2,62,"00561X","Lanús",349,23,NA,NA,"recurridos",0
"5114",NA,"CONCEJALES",6302,"Buenos Aires","ESCUELA EP N°21","14-11-2021 20:20",7,"271",2,62,"00561X","Lanús",349,23,NA,NA,"comando",0
"5115",NA,"CONCEJALES",6302,"Buenos Aires","ESCUELA EP N°21","14-11-2021 20:20",7,"271",2,62,"00561X","Lanús",349,23,NA,NA,"impugnados",0
"5116","JUNTOS","CONCEJALES",6302,"Buenos Aires","ESCUELA EP N°21","14-11-2021 20:20",7,"271",2,62,"00561X","Lanús",349,23,506,43,"positivo",122
"5117","FRENTE DE TODOS","CONCEJALES",6302,"Buenos Aires","ESCUELA EP N°21","14-11-2021 20:20",7,"271",2,62,"00561X","Lanús",349,23,507,44,"positivo",65
"5118","AVANZA LIBERTAD","CONCEJALES",6302,"Buenos Aires","ESCUELA EP N°21","14-11-2021 20:20",7,"271",2,62,"00561X","Lanús",349,23,503,40,"positivo",20
